Name,CBO,NOC,WMC,RFC,NPRM,NPROM,NPM,LOC,DIT,LCOM,Changes
org.apache.tapestry5.internal.services.PropertyConduitSourceImplTest.WithParameters,0,1,6,18,0,0,6,32,0,83,No
org.apache.tapestry5.internal.services.PropertyConduitSourceImplTest.WithRealizedGenericInterface,2,0,2,14,0,0,2,13,0,50,No
org.apache.tapestry5.internal.services.PropertyExpressionException,1,0,2,50,0,0,2,13,0,0,No
org.apache.tapestry5.internal.services.PropertyValueLabelProvider,7,0,2,14,0,0,2,24,0,0,No
org.apache.tapestry5.internal.services.ProxiesStackTraceElementAnalyzer,3,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.internal.services.PublicFieldBean,2,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.internal.services.PublicFieldBeanHolder,1,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.internal.services.PublicStaticFieldBean,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.internal.services.RegexpStackTraceElementAnalyzer,4,0,2,14,0,0,2,18,0,0,No
org.apache.tapestry5.internal.services.ReloadHelperImpl,6,0,3,15,0,0,3,29,0,33,No
org.apache.tapestry5.internal.services.RemoveFieldBean,2,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.internal.services.RenderCommandComponentEventResultProcessor,10,0,3,15,0,0,3,30,0,33,No
org.apache.tapestry5.internal.services.RenderQueueException,1,0,2,55,0,0,2,13,1,0,No
org.apache.tapestry5.internal.services.RenderQueueImpl,12,0,5,17,0,0,5,65,0,65,No
org.apache.tapestry5.internal.services.RenderQueueImplTest,10,0,2,349,0,0,2,69,6,0,No
org.apache.tapestry5.internal.services.RequestConstants,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.internal.services.RequestErrorFilter,8,0,3,15,1,0,2,51,0,33,No
org.apache.tapestry5.internal.services.RequestGlobalsImpl,3,0,8,20,0,0,8,42,0,75,No
org.apache.tapestry5.internal.services.RequestImpl,7,0,24,36,1,0,23,145,0,84,No
org.apache.tapestry5.internal.services.RequestImplTest,11,0,15,362,0,1,14,174,6,33,No
org.apache.tapestry5.internal.services.RequestOperationTracker,8,0,3,15,0,0,3,51,0,16,No
org.apache.tapestry5.internal.services.RequestPageCacheImpl,14,0,4,16,0,0,4,56,0,50,No
org.apache.tapestry5.internal.services.RequestSecurityManagerImpl,15,0,6,18,2,0,4,69,0,53,No
org.apache.tapestry5.internal.services.RequestSecurityManagerImplTest,15,0,9,356,2,0,7,107,6,44,No
org.apache.tapestry5.internal.services.ResourceDigestGeneratorImpl,2,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.internal.services.ResourceDigestManagerImpl,5,0,5,17,0,0,5,20,0,0,No
org.apache.tapestry5.internal.services.ResourceStreamerImpl,21,0,7,19,3,0,4,163,0,75,No
org.apache.tapestry5.internal.services.ResponseCompressionAnalyzerImpl,6,0,3,15,0,0,3,46,0,33,No
org.apache.tapestry5.internal.services.ResponseImpl,9,0,16,28,0,0,16,79,0,50,No
org.apache.tapestry5.internal.services.ResponseRendererImpl,6,0,3,15,0,0,3,25,0,22,No
org.apache.tapestry5.internal.services.ResponseRendererImplTest,10,0,2,349,0,0,2,38,6,0,No
org.apache.tapestry5.internal.services.RestoreDirtySessionObjects,2,0,2,14,0,0,2,14,0,0,No
org.apache.tapestry5.internal.services.RootPathDispatcher,13,0,2,14,0,0,2,30,0,8,No
org.apache.tapestry5.internal.services.SaxTemplateParser,39,0,43,55,39,0,2,687,0,92,No
org.apache.tapestry5.internal.services.security.ClientWhitelistImpl,5,0,2,14,0,0,2,14,0,0,No
org.apache.tapestry5.internal.services.security.LocalhostOnly,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.internal.services.SelectModelFactoryImpl,10,0,4,16,1,0,3,32,0,50,No
org.apache.tapestry5.internal.services.ServiceAnnotationObjectProvider,4,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.internal.services.ServiceAnnotationObjectProviderTest,9,0,2,288,0,0,2,34,5,0,No
org.apache.tapestry5.internal.services.ServiceInjectionProvider,5,0,2,14,0,0,2,18,0,0,No
org.apache.tapestry5.internal.services.SessionApplicationStatePersistenceStrategy,6,1,7,19,0,3,4,45,0,71,No
org.apache.tapestry5.internal.services.SessionApplicationStatePersistenceStrategyTest,9,0,4,351,0,0,4,74,6,0,No
org.apache.tapestry5.internal.services.SessionImpl,6,1,10,22,0,0,10,63,0,55,No
org.apache.tapestry5.internal.services.SessionImplTest,9,0,8,355,1,0,7,107,6,0,No
org.apache.tapestry5.internal.services.SessionPersistentFieldStrategy,2,0,1,21,0,0,1,8,1,0,No
org.apache.tapestry5.internal.services.SessionPersistentFieldStrategyTest,7,0,6,353,0,0,6,91,6,0,No
org.apache.tapestry5.internal.services.SimpleBean,3,1,6,18,0,0,6,32,0,66,No
org.apache.tapestry5.internal.services.SimpleBeanSubclass,1,0,2,20,0,0,2,11,1,0,No
org.apache.tapestry5.internal.services.SimpleLayoutComponent,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.internal.services.StaticFilesFilter,7,0,2,14,0,0,2,33,0,0,No
org.apache.tapestry5.internal.services.StaticFilesFilterTest,9,0,9,356,0,2,7,118,6,0,No
org.apache.tapestry5.internal.services.StoogeBean,0,0,8,20,0,0,8,36,0,75,No
org.apache.tapestry5.internal.services.StreamPageContentResultProcessor,14,0,2,14,0,0,2,39,0,9,No
org.apache.tapestry5.internal.services.StreamResponseResultProcessor,7,0,2,14,0,0,2,30,0,0,No
org.apache.tapestry5.internal.services.StringArrayBean,1,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.services.StringHolderBean,0,0,0,14,0,0,0,3,1,0,No
org.apache.tapestry5.internal.services.StringInternerImpl,6,0,3,15,0,0,3,23,0,33,No
org.apache.tapestry5.internal.services.StringSource,1,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.services.StringValueEncoder,1,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.internal.services.Switch,1,0,3,15,0,0,3,16,0,33,No
org.apache.tapestry5.internal.services.SyntheticStackTraceElementAnalyzer,3,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.internal.services.TapestryAOPStackFrameAnalyzer,3,0,2,14,1,0,1,36,0,50,No
org.apache.tapestry5.internal.services.TapestrySessionFactoryImpl,13,0,3,15,1,0,2,118,0,50,No
org.apache.tapestry5.internal.services.TapestrySessionFactoryImpl.SessionLockImpl,5,0,4,16,2,0,2,49,0,0,No
org.apache.tapestry5.internal.services.TemplateParserImpl,8,0,3,15,0,0,3,30,0,44,No
org.apache.tapestry5.internal.services.TemplateParserImplTest,40,0,59,406,8,0,51,664,6,0,No
org.apache.tapestry5.internal.services.TemplateParserState,2,0,9,21,1,0,2,48,0,22,No
org.apache.tapestry5.internal.services.templates.DefaultTemplateLocator,4,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.internal.services.templates.PageTemplateLocator,6,0,2,14,0,0,2,26,0,0,No
org.apache.tapestry5.internal.services.TranslatorAlternatesSourceImpl,5,0,2,14,0,0,2,19,0,0,No
org.apache.tapestry5.internal.services.TranslatorAlternatesSourceImplTest,6,0,1,348,0,0,1,22,6,0,No
org.apache.tapestry5.internal.services.TranslatorSourceImpl,14,0,6,18,0,0,6,74,0,61,No
org.apache.tapestry5.internal.services.TranslatorSourceImplTest,30,0,19,366,1,0,18,260,6,78,No
org.apache.tapestry5.internal.services.TypeCoercedValueEncoderFactory,5,0,2,14,0,0,2,28,0,50,No
org.apache.tapestry5.internal.services.UnknownActivationContextHandlerImpl,8,0,2,14,0,0,2,21,0,0,No
org.apache.tapestry5.internal.services.UrlAsset,3,0,3,18,0,0,3,21,1,33,No
org.apache.tapestry5.internal.services.URLEncoderImpl,6,0,3,15,1,0,2,97,0,22,No
org.apache.tapestry5.internal.services.URLEncoderImplTest,5,0,5,17,0,0,5,65,1,40,No
org.apache.tapestry5.internal.services.UrlResource,9,0,7,31,0,0,7,74,1,67,No
org.apache.tapestry5.internal.services.ValidationConstraintGeneratorImpl,4,0,2,14,0,0,2,21,0,0,No
org.apache.tapestry5.internal.services.ValidationDecoratorFactoryImpl,3,0,2,14,0,0,2,10,0,0,No
org.apache.tapestry5.internal.services.ValidatorSpecification,3,0,6,18,0,0,6,37,0,33,No
org.apache.tapestry5.internal.services.ValueEncoderSourceImpl,10,0,4,16,0,0,4,31,0,37,No
org.apache.tapestry5.internal.services.VisibilityBean,2,0,2,14,0,0,2,21,0,80,No
org.apache.tapestry5.internal.services.WriteOnlyBean,1,0,4,16,0,0,4,17,0,0,No
org.apache.tapestry5.internal.services.XMLToken,5,0,1,15,0,0,0,14,1,87,No
org.apache.tapestry5.internal.services.XMLTokenStream,29,0,18,30,2,0,16,338,0,92,No
org.apache.tapestry5.internal.services.XMLTokenStream.SaxHandler,24,0,22,34,3,0,19,164,0,90,No
org.apache.tapestry5.internal.services.XMLTokenStreamTests,12,0,2,14,0,1,1,76,0,0,No
org.apache.tapestry5.internal.services.XMLTokenStreamTests.MappedConfigurationStub,2,0,4,74,0,0,4,19,0,0,No
org.apache.tapestry5.internal.services.XMLTokenStreamTests.ResourceStub,6,0,4,41,0,1,3,21,2,50,No
org.apache.tapestry5.internal.ServletContextSymbolProvider,3,0,2,14,0,0,2,15,0,0,No
org.apache.tapestry5.internal.ServletContextSymbolProviderTest,6,0,2,37,0,1,1,26,3,0,No
org.apache.tapestry5.internal.SingleKeySymbolProvider,1,0,2,14,0,0,2,15,0,0,No
org.apache.tapestry5.internal.SingleKeySymbolProviderTest,2,0,3,15,0,0,3,19,1,0,No
org.apache.tapestry5.internal.spring.CustomizingContextLoader,6,0,3,15,0,2,1,30,1,33,No
org.apache.tapestry5.internal.spring.CustomizingContextLoaderTest,4,0,2,291,0,0,2,34,6,0,No
org.apache.tapestry5.internal.spring.SpringBeanServiceDef,8,0,8,20,0,0,8,57,0,68,No
org.apache.tapestry5.internal.spring.SpringModuleDef,22,0,12,24,4,1,7,238,0,85,No
org.apache.tapestry5.internal.spring.SpringModuleDefTest,11,0,2,291,0,0,2,62,6,0,No
org.apache.tapestry5.internal.spring.StaticObjectCreator,2,0,3,15,0,0,3,20,0,33,No
org.apache.tapestry5.internal.spring.SymbolBeanFactoryPostProcessor,5,0,2,14,0,1,1,22,1,0,No
org.apache.tapestry5.internal.spring.TapestryBeanFactory,10,0,2,14,0,0,2,33,1,0,No
org.apache.tapestry5.internal.structure.AbstractComponentCallback,1,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.structure.BlockImpl,7,0,4,18,0,0,4,25,1,50,No
org.apache.tapestry5.internal.structure.BlockImplTest,8,0,3,350,0,0,3,38,6,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl,72,0,60,74,11,1,43,815,1,94,Yes
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.AbstractPhase,11,8,5,17,0,1,1,41,0,60,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.AfterRenderBodyPhase,5,0,3,20,1,1,1,17,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.AfterRenderPhase,5,0,3,20,1,1,1,19,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.AfterRenderTemplatePhase,5,0,3,20,1,1,1,17,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeforeRenderBodyPhase,5,0,3,20,1,1,1,19,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeforeRenderTemplatePhase,5,0,3,20,1,1,1,19,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.BeginRenderPhase,6,0,3,20,1,1,1,21,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.CleanupRenderPhase,5,0,3,20,1,1,1,17,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.OptimizedBeginRenderPhase,5,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.PlaceholderBlock,4,0,3,15,0,0,3,14,0,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.PostRenderCleanupPhase,10,0,3,15,0,0,2,21,0,33,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.RenderTemplatePhase,5,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementImpl.SetupRenderPhase,5,0,3,20,0,1,2,17,1,0,No
org.apache.tapestry5.internal.structure.ComponentPageElementResourcesImpl,25,0,17,29,1,0,16,120,0,85,No
org.apache.tapestry5.internal.structure.ComponentPageElementResourcesSourceImpl,18,0,2,14,0,0,2,52,0,3,No
org.apache.tapestry5.internal.structure.ExpansionPageElement,7,0,3,15,0,0,3,29,0,40,No
org.apache.tapestry5.internal.structure.ExpansionPageElementImplTest,8,0,2,349,0,0,2,51,6,0,No
org.apache.tapestry5.internal.structure.InternalComponentResourcesImpl,41,0,70,89,7,0,63,496,1,94,Yes
org.apache.tapestry5.internal.structure.InternalComponentResourcesImpl.Informal,7,0,2,14,1,0,0,23,0,16,No
org.apache.tapestry5.internal.structure.InternalComponentResourcesImplTest,22,0,12,359,0,1,11,195,6,62,No
org.apache.tapestry5.internal.structure.LifecycleNotificationComponentCallback,0,1,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.internal.structure.PageImpl,28,0,30,42,1,0,29,232,0,90,No
org.apache.tapestry5.internal.structure.PageImplTest,14,0,11,358,2,1,8,124,6,42,No
org.apache.tapestry5.internal.structure.RenderPhaseEvent,2,0,3,20,0,0,3,17,1,0,No
org.apache.tapestry5.internal.structure.RenderPhaseEventHandler,10,0,5,17,1,0,2,57,0,60,No
org.apache.tapestry5.internal.structure.StructureMessages,13,0,12,24,1,0,0,53,0,8,No
org.apache.tapestry5.internal.SyntheticModuleDef,7,0,7,19,0,0,7,32,0,71,No
org.apache.tapestry5.internal.SyntheticSymbolSourceContributionDef,6,0,3,18,0,0,3,23,1,33,No
org.apache.tapestry5.internal.t5internal.components.InternalLayout,7,0,0,12,0,0,0,13,0,0,No
org.apache.tapestry5.internal.t5internal.modules.InternalTestModule,5,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.internal.t5internal.pages.BasicComponent,2,1,4,16,0,0,4,22,0,50,No
org.apache.tapestry5.internal.TapestryAppInitializer,31,0,8,20,1,0,7,120,0,67,Yes
org.apache.tapestry5.internal.TapestryAppInitializerTest,6,0,2,14,0,0,2,18,1,0,No
org.apache.tapestry5.internal.TapestryInternalUtils,35,0,32,44,1,0,31,327,0,97,Yes
org.apache.tapestry5.internal.TapestryInternalUtilsTest,31,0,35,382,0,0,35,324,6,0,No
org.apache.tapestry5.internal.test.CaptureRenderedDocument,3,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.internal.test.EndOfRequestCleanupFilter,5,0,2,14,0,0,2,19,0,0,No
org.apache.tapestry5.internal.test.InternalBaseTestCase,49,98,61,347,0,49,12,279,5,81,No
org.apache.tapestry5.internal.test.PageTesterContext,9,0,8,20,0,0,8,48,0,75,No
org.apache.tapestry5.internal.test.PageTesterContextTest,4,0,3,15,0,0,3,25,1,0,No
org.apache.tapestry5.internal.test.PageTesterModule,21,0,4,16,0,0,4,39,0,100,No
org.apache.tapestry5.internal.test.PageTesterSession,6,0,10,22,1,0,9,55,0,70,No
org.apache.tapestry5.internal.test.PageTesterSessionTest,4,0,5,17,0,0,5,40,1,0,No
org.apache.tapestry5.internal.test.TestableCookieSinkSource,3,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.test.TestableRequestImpl,12,0,29,41,0,0,29,159,0,90,No
org.apache.tapestry5.internal.test.TestableResponseImpl,14,0,29,41,1,0,28,182,0,88,No
org.apache.tapestry5.internal.test.TestableResponseImpl.TesableServletOutputStream,4,0,4,16,0,0,4,26,1,0,No
org.apache.tapestry5.internal.test.TestableResponseImplTest,13,0,6,18,0,0,6,47,1,0,No
org.apache.tapestry5.internal.transform.ActivationRequestParameterWorker,17,0,7,19,5,0,2,105,0,75,No
org.apache.tapestry5.internal.transform.ApplicationStateWorker,14,0,3,15,1,0,2,58,0,50,No
org.apache.tapestry5.internal.transform.BindParameterWorker,22,0,8,20,6,0,2,159,0,81,No
org.apache.tapestry5.internal.transform.BindParameterWorker.BoundParameterFieldValueConduit,9,0,4,16,2,0,2,35,0,56,No
org.apache.tapestry5.internal.transform.CachedWorker,21,0,6,18,4,0,2,161,0,83,No
org.apache.tapestry5.internal.transform.CachedWorker.SimpleMethodResultCache,0,1,4,16,0,0,4,23,0,25,No
org.apache.tapestry5.internal.transform.CachedWorker.WatchedBindingMethodResultCache,3,0,2,18,0,0,2,20,1,25,No
org.apache.tapestry5.internal.transform.components.DefaultParameterComponent,2,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.internal.transform.components.ParameterComponent,3,0,10,22,0,0,10,53,0,80,No
org.apache.tapestry5.internal.transform.ComponentWorker,22,0,9,21,7,0,2,102,0,77,No
org.apache.tapestry5.internal.transform.DiscardAfterWorker,7,0,1,13,0,0,1,20,0,0,No
org.apache.tapestry5.internal.transform.EnvironmentalWorker,13,0,3,15,1,0,2,62,0,50,No
org.apache.tapestry5.internal.transform.EnvironmentalWorker.EnvironmentalConduit,6,0,3,15,1,0,2,23,0,33,No
org.apache.tapestry5.internal.transform.EventHandlerMethodParameterSource,4,0,2,14,0,0,2,23,0,16,Yes
org.apache.tapestry5.internal.transform.FieldRemoval,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.internal.transform.HeartbeatDeferredWorker,11,0,5,17,2,0,2,49,0,80,No
org.apache.tapestry5.internal.transform.HeartbeatDeferredWorkerTest,8,0,5,352,1,0,4,45,6,80,No
org.apache.tapestry5.internal.transform.ImportWorker,27,0,16,28,14,0,2,193,0,93,No
org.apache.tapestry5.internal.transform.ImportWorker.ModuleImport,3,0,2,14,0,0,0,16,0,0,No
org.apache.tapestry5.internal.transform.InjectComponentWorker,10,0,3,15,1,0,2,84,0,66,No
org.apache.tapestry5.internal.transform.InjectComponentWorker.InjectedComponentFieldValueConduit,11,0,4,20,3,0,1,49,1,44,No
org.apache.tapestry5.internal.transform.InjectContainerWorker,10,0,4,16,2,0,2,51,0,75,No
org.apache.tapestry5.internal.transform.InjectNamedProvider,6,0,2,14,0,0,2,22,0,0,No
org.apache.tapestry5.internal.transform.InjectPageWorker,12,0,3,15,1,0,2,48,0,55,No
org.apache.tapestry5.internal.transform.InjectPageWorker.InjectedPageConduit,6,0,2,18,1,0,1,19,1,25,No
org.apache.tapestry5.internal.transform.InjectServiceWorker,9,0,2,14,0,0,2,21,0,0,No
org.apache.tapestry5.internal.transform.InjectWorker,11,0,2,14,0,0,2,44,0,37,No
org.apache.tapestry5.internal.transform.LogWorker,11,0,2,14,0,0,2,21,0,0,No
org.apache.tapestry5.internal.transform.MixinAfterWorker,6,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.internal.transform.MixinAfterWorkerTest,6,0,2,349,0,0,2,24,6,0,No
org.apache.tapestry5.internal.transform.MixinWorker,10,0,5,17,3,0,2,51,0,60,No
org.apache.tapestry5.internal.transform.OnEventWorker,24,0,11,23,9,0,2,356,0,94,No
org.apache.tapestry5.internal.transform.OnEventWorker.ComponentIdValidator,5,0,2,14,0,0,0,21,0,0,No
org.apache.tapestry5.internal.transform.OnEventWorker.EventHandlerMethod,18,0,3,15,1,0,0,84,0,33,No
org.apache.tapestry5.internal.transform.OnEventWorker.ValidateComponentIds,5,0,2,14,0,0,1,16,0,0,No
org.apache.tapestry5.internal.transform.OperationWorker,8,0,2,14,0,0,2,16,0,0,No
org.apache.tapestry5.internal.transform.PageActivationContextWorker,17,0,5,17,4,0,1,118,0,80,No
org.apache.tapestry5.internal.transform.PageLifecycleAnnotationWorker,15,0,5,17,3,0,2,66,0,76,No
org.apache.tapestry5.internal.transform.PageResetAnnotationWorker,16,0,3,15,2,0,1,74,0,73,No
org.apache.tapestry5.internal.transform.pages.AbstractFoo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.internal.transform.pages.BarImpl,0,0,1,14,0,0,1,6,1,0,No
org.apache.tapestry5.internal.transform.pages.BasicSubComponent,0,0,2,18,0,0,2,12,1,0,No
org.apache.tapestry5.internal.transform.pages.ChildClassInheritsAnnotation,0,0,0,20,0,0,0,3,1,0,No
org.apache.tapestry5.internal.transform.pages.ClaimedFields,1,0,6,18,0,0,6,30,0,66,No
org.apache.tapestry5.internal.transform.pages.EventHandlerTarget,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.internal.transform.pages.FieldAccessBean,1,0,4,16,0,0,4,21,0,50,No
org.apache.tapestry5.internal.transform.pages.FooImpl,0,1,1,13,0,0,1,6,0,0,No
org.apache.tapestry5.internal.transform.pages.MaybeStateHolder,1,0,1,13,0,0,1,9,0,0,No
org.apache.tapestry5.internal.transform.pages.MethodIdentifier,2,0,1,13,0,0,0,8,0,0,No
org.apache.tapestry5.internal.transform.pages.MethodPrefixTarget,0,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.transform.pages.ParentClass,2,1,8,20,0,0,8,37,0,75,No
org.apache.tapestry5.internal.transform.pages.ReadOnlyBean,1,0,3,15,0,0,3,16,0,33,No
org.apache.tapestry5.internal.transform.pages.StateHolder,1,0,3,15,0,0,3,18,0,50,No
org.apache.tapestry5.internal.transform.pages.TargetObject,0,1,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.internal.transform.pages.TargetObjectSubclass,0,0,0,12,0,0,0,3,1,0,No
org.apache.tapestry5.internal.transform.ParameterWorker,23,0,6,18,4,0,2,284,0,85,No
org.apache.tapestry5.internal.transform.ParameterWorker.ParameterState,0,0,1,13,0,0,0,10,0,0,No
org.apache.tapestry5.internal.transform.PersistWorker,11,0,4,16,2,0,2,65,0,62,No
org.apache.tapestry5.internal.transform.PersistWorker.PersistentFieldConduit,6,0,3,15,0,0,3,28,0,16,No
org.apache.tapestry5.internal.transform.PropertyWorker,8,0,3,15,2,0,1,30,0,0,No
org.apache.tapestry5.internal.transform.ReadOnlyComponentFieldConduit,5,8,4,16,0,0,4,20,0,50,No
org.apache.tapestry5.internal.transform.RenderCommandWorker,13,0,1,13,0,0,1,15,0,0,No
org.apache.tapestry5.internal.transform.RenderPhaseMethodWorker,28,0,7,19,6,0,1,147,0,88,No
org.apache.tapestry5.internal.transform.RetainWorker,6,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.internal.transform.SessionAttributeWorker,10,0,4,16,2,0,2,51,0,75,No
org.apache.tapestry5.internal.transform.SessionAttributeWorker.SessionKeyConduit,5,0,4,16,1,0,3,25,0,25,No
org.apache.tapestry5.internal.transform.SupportsInformalParametersWorker,6,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.internal.transform.SupportsInformalParametersWorkerTest,6,0,3,350,1,0,2,28,6,0,No
org.apache.tapestry5.internal.transform.UnclaimedFieldWorker,9,0,4,16,2,0,2,60,0,75,No
